caption,comments_count,media_id,like_count,media_product_type,media_type,media_url,permalink,timestamp,username
"#광고 
게스 x 송강! 이 한마디면 솔직히 말 다했지요. 믿고사는 #게스 잖아요 ㅎㅎ 
비도 오고 기온이 다시금 내려가는 요즘에 가볍게 걸치기 좋은 바시티 자켓과 SS시즌과 잘 어울리는 라이트한 컬러감의 데님팬츠로 호불호 없게 코디 해봤어요. 

자켓의 경우 라인 배색 디테일로 심플하지만 유니크하게 나왔어요. 자수 와펜 포인트가 제품을 한층 고급지게 해주는거 같아요. 움직임에 제약이 없어서 손이 자주 가는 제품이였어요. 그리고 데님팬츠는 일단 핏이 미쳤어요. 적당하게 와이드한 핏이 입었을때 너무 이쁘고, 뒷판 카펜터 디자인이 포인트 되어 다른 제품과도 차별을 주면서 유니크함을 더해주는게 너무 만족스러운 제품입니다.

게스가 원래도 진짜 이쁜 브랜드지만, 올 시즌은 진짜 미친거 같아요!
.
.
#guess #송강청바지 #송강자켓 #게스데님 #게스청바지 #바시티자켓 #남자패션코디 #남자봄코디 #패션피플 #남자코디",110,17995570105716012,1157,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/339191920_955064925516204_4957810268117605234_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=2mGtHEYBOdoAX9NCoCe&_nc_oc=AQlxsw_6qyy77WogQ6Td_gLkG8vN7IV6dpZbIXrtHUF37HXYOIxmo-rKQnoX-IQS3gk&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDvzaypWczIj7rC2g6YWTbEw3rYvIE3Rktcl-uUEua5Ng&oe=64D6E733,https://www.instagram.com/p/CqtneYiBwOL/,2023-04-06T23:14:47+0000,h.yun_b
"보자마자 질러버린 데님셋업😆
첫개시..!
.
.
#데님셋업 #남자데님 #메종미네드 #남자패션코디 #패션피플",116,17993496373862640,0,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/339692929_748412597002849_8211078496406499120_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=aP6FRrGyu-cAX8M41Yc&_nc_oc=AQlxuEJHgwV9_FJscqWAbqV4mYuI3FGoqbnlWqncZtoPQmxV5h-XU_gLm1IewkUOFsM&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDM5paZiA43mvv0SmauzrRsypu2dk4M3ngnSNe8VsrYbg&oe=64D6FA6A,https://www.instagram.com/p/CqrI4bAPZhQ/,2023-04-06T00:08:58+0000,h.yun_b
"#광고 nordisk_kr 

친환경 소재를 사용하여 부드럽고 편안한 쉐입으로 일상과 아웃도어 등 어디에서나 활용도 높은 #노르디스크맨투맨 ! 활동할 때 너무 편하고 좋아요 !
.
.
#노르디스크 #노르디스크어패럴 #남자맨투맨 #남자코디 #아웃도어룩 #스트릿패션코디 #오늘의코디룩 #오오티디패션 #데일리룩코디 #봄코디",125,18364661191055023,1845,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/339674301_532381185641714_8918133100092230624_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=mo55ECykr8sAX9KFbJd&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDDimu2jD6Kk7mzwTGznDUyUPd3BdA-W2Qqpd12PtumZw&oe=64D725E4,https://www.instagram.com/p/CqofJnkhDiD/,2023-04-04T23:25:50+0000,h.yun_b
"오늘 비온대요☔️
다들 우산 챙겨요
.
.
#일상 #셀피 #selfie #오오티디룩 #패션피플 #남자패션코디",113,17896414622712641,1033,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/339523234_931868794520283_7003307478818418252_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=S_7ymcNlnvcAX-YfGPa&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDS7kLQN7e8hB__T1U_eBcJ8_Hsbd3v67Uw0JPYQrYYow&oe=64D7165F,https://www.instagram.com/p/Cql7fjYPvGv/,2023-04-03T23:35:47+0000,h.yun_b
"벚꽃은..
꽃 향기만 남기고 갔단다..🌸
.
.
#릴스영상 #릴스추천 #reelsvideo #instadaily #벚꽃명소 #벚꽃구경",144,17950914545579015,2425,REELS,VIDEO,,https://www.instagram.com/reel/Cqk_9eWuaK6/,2023-04-03T14:57:25+0000,h.yun_b
"화려한 조명(자연광)이 나를 감싸서 바로 찍어본..📸
.
.
#일상 #셀피 #selfie #오오티디룩 #패션피플 #남자패션코디 #청자켓코디 #청청패션",107,18006515614626765,0,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/339333558_3482435898678580_3753264859186603745_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=QIezIP6m50YAX_vuIRp&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfAuJ_BLlIkZangL_n0veyzNVF5uQU_g_vLDoMKlwgKtwA&oe=64D66A33,https://www.instagram.com/p/CqjX4aZPq8l/,2023-04-02T23:46:07+0000,h.yun_b
"봄은 어디가고 바로 여름이야..!
.
.
#일상 #셀피 #selfie #오오티디룩 #패션피플 #남자패션코디",143,17960730950251977,1081,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/338948988_1663556980769993_2283287387421304369_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=BlFt5aRMRQ4AX-bklmW&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfAmd3cnIePGVNMm8it-p1KRyLGEQGukDmtYM6nB3fS38A&oe=64D5ECF4,https://www.instagram.com/p/CqhAYHDvYVQ/,2023-04-02T01:42:15+0000,h.yun_b
"사진으로 담아내기엔 
아쉬운 곳이라 릴스로☺️
.
.
#릴스초보 #릴스영상 #reelsvideo #강화도카페 #수산공원 #남자패션코디 #koreanfashion",85,17949729131552970,1380,REELS,VIDEO,,https://www.instagram.com/reel/CqfqG9HOoui/,2023-04-01T13:15:39+0000,h.yun_b
"#광고 theglenlivet_kr 
오리지널 싱글몰트 위스키 ‘더 글렌리벳’은 세계 최초로 싱글몰트 인증을 받은 브랜드로, 200년 동안 그 독창성과 정통성을 이어오고 있어요. 관습을 깨는 것이 우리의 관습이라고 얘기하는 브랜드답게 평소에 생각하던 싱글몰트의 무거운 이미지와는 너무 다르게 트렌디하면서도 감성적인 무드를 갖고 있었고, 맛과 품질 역시 놀라웠습니다.

디자이너라 그런가 패키지 디자인이 제일 먼저 눈에 들어오더라고요. (직업병)
더 글렌리벳의 하단 부분에 창립자 조지 스미스의 얼굴과 서명을 새겨 넣어 오리지널리티를 유지하면서 감각적인 디자인에 제품 별로 차별화된 컬러를 적용해 더 글렌리벳만의 스타일리시함이 엿보였어요.

요즘 날씨에 딱 좋다고 생각되서 피크닉을 갔을 때, 친구들과 같이 한잔 했어요. 전 저만의 방식으로 제조해서 단 맛이 좀 강하게 제조 했지만 (맛있었어요!), 레몬주스/꿀물 각15ml, 샴페인80ml (+레몬 가니쉬) 조합으로 먹으면 더 맛있다고 하네요!

*Drink Responsibly 19세 이상의 법적음주허용 소비자를 위한 콘텐츠입니다 . 경고 : 지나친 음주는 뇌졸중 , 기억력
손상이나 치매를 유발합니다 . 임신 중 음주는 기형아 출생 위험을 높입니다 . 제품명 : 더 글렌리벳 12 년 제조국 : 스코틀랜드
수입업소 : ㈜ 페르노리카코리아.
.
.
#더글렌리벳 #더글렌리벳12년 #싱글몰트 #싱글몰트의기준 #오리지널바이트레디션 #완벽한부드러움 #theglenlivet #originalbytradition #위스키추천 #칵테일추천",87,17965972403338001,0,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/338577431_1593717497801421_8084340670805201479_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=cfuWEgiyVrwAX--BN9R&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfBgooQuO0kbfVB--wSQLvMRy-zc7Xuy6KGB2IGUMGLlsQ&oe=64D6B576,https://www.instagram.com/p/CqdAO8IrMix/,2023-03-31T12:24:02+0000,h.yun_b
"드디어 불금이다🔥

오늘만 버티자고요, 요즘 해도 늦게 져서 뭔가 일찍 퇴근하는 느낌이라 좋아요 (직장인만 아는 그 느낌🤨)
.
.
#일상 #selfie #셀피 #데일리룩 #ootd #남자봄코디 #남자패션코디",120,18054511642402560,1114,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/338453021_615797663769561_8510576753649005964_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=v5R13ee-cB8AX_wH8UX&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfCVGaZQ_JFpnDeyW99tryg2JDG6QgsrM86ot86ZQhlCyA&oe=64D5DFCC,https://www.instagram.com/p/CqbmMeVyDT7/,2023-03-30T23:17:16+0000,h.yun_b
"#광고 dysonhair 
헤어하면 dyson_kr 이잖아요!
이번에 나온 #다이슨슈퍼소닉 플라이어웨이 스무더 노즐로 #셀프헤어스타일링 해보았어요! 👱

젖은 모발에서 건조된 상태까지 빠르고 효율적이게 말려주고 뿌리 방향 변경이 간단해서 원하는 스타일링을 오래 유지 할 수 있어요. 코안다 효과를 통해 열로 인한 손상 없이 바람만으로 스타일링이 가능해서 모발건강에도 좋고, 하나의 노즐로 두가지 모드를 번갈아가며 사용 가능한 장점이 있어서 스타일링의 시간도 단축되고! 아주 맘에 들더라고요.😁

다이슨이 다이슨 했다라고 할 수 있는 제품이였어요.
.
.
#dyson #다이슨 #다이슨플라이어웨이스무더노즐 #다이슨드라이어 #남자셀프스타일링 #셀피 #일상 #남자패션코디",120,17856276977932994,1299,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/338209293_180504604845416_264813996698326306_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=CZWpGqgi13cAX-9Z9_L&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfCB4m9iz9mZCbxtj44XiKyYJeKheymLMKASmEYWiR9Kpg&oe=64D72F97,https://www.instagram.com/p/CqZFlznPY1a/,2023-03-29T23:53:53+0000,h.yun_b
"#광고 
GMC가 국내에 선보이는 첫 프리미엄 픽업트럭 시에라 드날리! 의 국내 론칭 기념 프라이빗 파티에 초대받아 다녀왔어요. 파티 진행 중 타로와 룰렛 게임이 상당히 인상적이였어요. 평소에 이런걸 안하던 저한테도 즐기는데는 제격이였어요.

실물을 영접하고 처음 나오는 말은 와~ 였어요.
아메리칸 감성이 돋보이는 디자인에 압도적인 스케일, 고급스러운 내부 인테리어와 고급 편의 사양들 등이 제가 생각한 트럭과는 완전 다른 럭셔리 하이엔드 그 자체였습니다. 차량을 직접 보니까 이거 타고 다니면 어디든 갈 수 있을 거 같은 느낌이라 ㅎㅎ

GMC시에라 드날리를 이렇게 국내에서 만나보니 기분이 좋더라구요.
아주 재밌게 잘 즐기다가 왔어요. 초대해주셔서 감사합니다! gmckorea 
.
.
#gmc #sierra #시에라 #gmcsierra #시에라런칭 #betheone #프리미엄픽업 #픽업트럭 #자동차추천",143,18042641308430102,1321,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/337772984_881372966495756_6689085207377081541_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=_RS7N2HR9NwAX95EdGU&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDYVda61Zc9YelBmg_9RFBSrkDOyMFCFHZU4L4AfzJ7Pw&oe=64D757CB,https://www.instagram.com/p/CqT6Jg-vjKY/,2023-03-27T23:37:42+0000,h.yun_b
"이제서야 올려보는 
프로필 보정본🤭

월요병 오기전에 투척💣
.
.
#일상 #프로필 #남자프로필 #스냅촬영 #배우프로필사진 #남자메이크업",156,17974984751285590,1477,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/327603399_175799805300091_6568299237353568147_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=gVjNaw61998AX_KcV0m&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfBK0cLccpf0m1PnvxyGCg9S22iCIOX4SWTdG7R4G2qLSA&oe=64D5D68E,https://www.instagram.com/p/CqRVka1vLP7/,2023-03-26T23:39:35+0000,h.yun_b
"날씨가 선선하니 너무 좋음!☺️
어제는 흐려서 별로였는데!
하늘이 하늘색 그 잡채 ☀️
.
.
#일상 #셀피 #selfie #오오티디룩 #패션피플 #남자패션코디",186,18028348513487928,2899,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/337401653_3280780408901962_8773233394006258577_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=SrWif8WZcwwAX9i77Dl&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfAxgTs_fXbaezwyvQOvCTGsY_5chRwUsFlEmh08YpXb7A&oe=64D7294D,https://www.instagram.com/p/CqO8SMsPUgE/,2023-03-26T01:20:10+0000,h.yun_b
"주말엔 데님이죠😎
오늘은 화이트로 깔맞춤!

모두 즐주 보내세요 😁
.
.
#일상 #셀피 #selfie #데님자켓 #남자데님자켓 #즐주",129,17997042739701204,1553,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/327397250_1154215595251956_5034668381997247751_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=uXJ9CgR6bJsAX9YSvnD&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfBqnour_pXNptMZEjFigcLtgQARpcsI8I3I9sG0778jVA&oe=64D67233,https://www.instagram.com/p/CqMSL2Rv59X/,2023-03-25T00:33:49+0000,h.yun_b
"#광고 
보통내기가 아닌 사람들 모이세요!
평소에 안 입고 다니는 패션이지만, 이번에 맘 먹고 한번 코디 해봤어요.😎

자! 여러분도 사실 보통내기가 아니잖아요!
보여주세요! 보통내기가 아니란걸!

참여방법은, 아래의 필터명을 클릭하거나 about_hyundai 계정에 들어가면 돼요! (설명 친절히 되어있음)

참여하면 경품은 물론이고, 아반떼 광고 출연의 기회도 얻을 수 있어요!🎁
.
.
#보통내기가아니다 #아반떼 #더뉴아반떼 #avante #현대자동차 #남자패션코디 #남자코디 #하이패션코디",64,18009423634589689,733,REELS,VIDEO,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/E24B14B9C1D6BA6C7A5BF12CF9C8DDAB_video_dashinit.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcyJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&vs=232803485907930_3984771470&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9FMjRCMTRCOUMxRDZCQTZDN0E1QkYxMkNGOUM4RERBQl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVABgkR043QWh4TjFCb2wwNnVnQkFFMWlBZUVrVzNoU2JxX0VBQUFGFQICyAEAKAAYABsBiAd1c2Vfb2lsATEVAAAm0tPnkJjz9UAVAigCQzMsF0Aoy8an752yGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHUAAA%3D%3D&ccb=9-4&oh=00_AfBAgqwZKqHFm8UefAYzG3cu25ri2gKnSiZll36w2bLURA&oe=64D35221&_nc_sid=1d576d&_nc_rid=b0e82ad430,https://www.instagram.com/reel/CqK8LMNP0rO/,2023-03-24T12:03:48+0000,h.yun_b
"#광고 
아는 사람은 다 안다는 #ufc스포츠 !
옷이 힙하고 트렌디해서 평소에도 좋아하는 브랜드인데, 이번에 현대백화점 중동점에 오픈했다고 해서 다녀왔어요! 백화점 1층에 가면 바로 만날 수 있는데, 옥타곤 구조물과 LED 전광판 등을 이쁘게 꾸며놔서 한 눈에 보이더라구요.😀

제가 착용한 맨투맨은 모델 #지코 님이 착장한 옷인데 상당히 이쁘지 않나요? 로고가 과하지 않고, 핏도 이뻐서 바로 구입해버렸어요.😆

이 옷 말고도 UFC 23SS 신상들이 다양하게 있으니까 트렌디한 힙 브랜드에 관심이 있으신 분들은 와보시면 좋을거 같아요.
.
.
#현대백화점중동점 #ufcsport #ufc백화점 #ufc맨투맨 #ufc #남자패션코디 #남친룩코디",117,18001385677714951,943,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/337173551_229526426250365_4245082301848175035_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=MqrM2-mvllcAX9PMHl0&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfA1-WUq3Cf0OV0CEAA8XC03qaSFfvXaTyvkvLjv_z8irQ&oe=64D64F44,https://www.instagram.com/p/CqJnOZqPpkr/,2023-03-23T23:39:56+0000,h.yun_b
"#광고 
라이더 자켓 핏이 진짜 이쁘지 않나요? 
원래도 가죽자켓 맛집이긴 하지만 
이번 신제품들은 전부 핏이 미친거 같아요.🤩

추신 - 오늘 비온다던데.. ☔️
여긴 벌써 한바탕 내렸는지 바닥이 축축하네요.
다들 막바지 감기 조심하세요.
.
.
#도프제이슨 #doffjason #라이더자켓 #남자가죽자켓코디 #남자패션코디 #남친룩코디",157,17945700344479745,1491,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/337441796_2324344794405139_3255835473479371015_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=TWOQb4oPhJAAX9dNl5m&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfCLlO4XXQHiHE5mBTDqvoIyQFiBiFm18SYNNkil7m1glw&oe=64D69193,https://www.instagram.com/p/CqHCZ0tBvca/,2023-03-22T23:39:43+0000,h.yun_b
"짧고 간결하게 옷자랑하기🕺
.
.
#reelsvideo #릴스중독 #릴스영상 #남자봄코디 #남자패션코디 #데님자켓 #koreanfashion #instadaily",88,17931671849543759,1174,REELS,VIDEO,,https://www.instagram.com/reel/CqF20NpsNtl/,2023-03-22T12:43:51+0000,h.yun_b
"#제품협찬 #makeyourway 
오늘은 #널디 바람막이 셋업으로 코디해봤어요.😆

이번 널디 신상품 핏이 미쳤는데요?🫢 진짜 이쁘게 잘나온거 같아요. 베이직한 디자인인데 너무 이쁩니다! 시그니처 NY 2선이 이렇게 이쁜지 몰랐어요..!
.
.
#nerdy #투마일 #ny후드윈드브레이커세트 #ny후드윈드브레이커 #ny우븐팬츠 #에센셜버킷햇 #남자패션코디 #남자봄코디 #남친룩코디",149,17968610498250827,1152,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/336810631_593069916075592_759019374140229163_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Af-GWXGnelwAX8A0vP5&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfC_Ee6dsINjBsISl-keuTCYmdw_DDGX4_fy2qTe6v5Jkg&oe=64D73CE5,https://www.instagram.com/p/CqEecIkBGEo/,2023-03-21T23:46:58+0000,h.yun_b
